scenario,seed,num_chargers,total_arrivals,charged,gave_up,pct_gave_up,avg_waiting_time,avg_walk_m,util_mean,util_max,chosen_fids
scale_both_c26_m1p5,3,26,757,716,0,0.0,0.7310704890242752,43.00756974557565,0.31887286324786324,0.31887286324786324,1;7;17;19;17;59;30;87;11;82;71;32;36;49;117;10;47;35;60;61;13;37;46;26;25;31
scale_both_c26_m1p5,4,26,757,712,0,0.0,1.9275144353592026,63.247708379258505,0.3150213675213675,0.3150213675213675,1;7;17;19;17;48;70;49;3;21;2;51;15;27;53;78;32;67;50;60;75;23;14;55;25;62
scale_both_c26_m1p5,5,26,757,701,0,0.0,1.488928491545878,57.08563254876509,0.30904380341880344,0.30904380341880344,1;7;17;19;17;87;30;4;47;23;12;10;67;22;116;71;45;29;118;64;54;34;5;83;117;32
scale_both_c26_m1p5,6,26,757,710,0,0.0,0.5131211559440312,44.60511269992775,0.3136645299145299,0.3136645299145299,1;7;17;19;17;50;31;45;30;124;78;26;57;53;77;25;116;9;10;28;88;76;82;35;72;36
scale_both_c26_m1p5,7,26,757,722,0,0.0,1.3085953646338686,49.95658697042847,0.31303418803418803,0.31303418803418803,1;7;17;19;17;65;30;52;74;62;29;46;51;24;5;85;57;36;33;28;56;8;53;6;64;11
scale_both_c26_m1p5,8,26,757,714,0,0.0,1.3242425837059975,53.94748864751724,0.3115277777777778,0.3115277777777778,1;7;17;19;17;54;72;46;59;116;68;74;53;82;90;10;73;32;29;30;34;76;25;58;45;36
scale_both_c26_m1p5,9,26,757,708,0,0.0,0.6723969371500405,43.09000740500199,0.31154914529914535,0.31154914529914535,1;7;17;19;17;32;42;87;55;116;70;45;50;24;30;11;8;124;9;47;22;80;30;63;34;58
scale_both_c26_m2p2,0,26,1106,1042,0,0.0,3.4308433508748624,72.28026262807438,0.4514423076923077,0.4514423076923077,1;7;17;19;17;40;57;90;23;81;56;44;70;10;25;21;22;66;15;87;21;27;22;8;23;115
scale_both_c26_m2p2,1,26,1106,1041,0,0.0,5.493506015197928,75.32602400433939,0.45327457264957266,0.45327457264957266,1;7;17;19;17;16;25;52;11;88;74;51;76;118;32;22;69;3;79;5;84;44;62;21;24;12
scale_both_c26_m2p2,2,26,1106,1022,0,0.0,3.188820546973743,68.19869203463382,0.45250534188034186,0.45250534188034186,1;7;17;19;17;34;71;34;44;77;58;68;66;117;54;28;42;55;27;88;33;31;78;63;72;59
scale_both_c26_m2p2,3,26,1106,1027,0,0.0,3.578833968370163,66.20432030415253,0.45488247863247866,0.45488247863247866,1;7;17;19;17;85;89;43;60;41;15;86;25;4;13;11;61;26;46;118;3;66;59;115;47;87
scale_both_c26_m2p2,4,26,1106,1039,0,0.0,5.452082051106553,79.5223157777154,0.45967414529914524,0.45967414529914524,1;7;17;19;17;26;72;47;10;46;30;84;64;52;75;118;49;23;33;34;83;81;12;38;58;62
scale_both_c26_m2p2,5,26,1106,1016,0,0.0,2.7385705005698764,57.11748137378702,0.444284188034188,0.444284188034188,1;7;17;19;17;28;36;18;83;73;15;13;88;89;74;53;60;39;44;75;63;115;59;8;31;70
scale_both_c26_m2p2,6,26,1106,1038,0,0.0,3.929341912886672,93.02481681502096,0.4578311965811966,0.4578311965811966,1;7;17;19;17;124;13;30;8;42;56;44;22;31;28;82;118;116;43;30;15;74;88;32;68;87
scale_both_c26_m2p2,7,26,1106,1045,0,0.0,4.577910315345501,79.89766942687888,0.4564476495726496,0.4564476495726496,1;7;17;19;17;8;10;73;5;56;28;35;25;29;16;3;83;75;89;30;23;57;71;82;87;69
scale_both_c26_m2p2,8,26,1106,1031,0,0.0,4.786785325678289,79.51692265172913,0.4498076923076923,0.4498076923076923,1;7;17;19;17;22;23;34;73;15;42;6;82;52;11;70;116;27;64;30;51;9;86;29;32;36
scale_both_c26_m2p2,9,26,1106,1036,0,0.0,6.347130886096957,97.3069367264445,0.4546741452991453,0.4546741452991453,1;7;17;19;17;62;50;64;90;33;12;26;124;28;81;48;59;56;85;68;83;69;55;91;86;82
scale_both_c26_m3p0,0,26,1506,1400,0,0.0,8.166548884966804,94.95188429229918,0.6080929487179487,0.6080929487179487,1;7;17;19;17;62;24;49;36;25;28;48;68;34;18;3;54;64;70;77;116;84;33;91;56;69
scale_both_c26_m3p0,1,26,1506,1382,0,0.0,10.862236020208975,86.40744078475585,0.6076282051282051,0.6076282051282051,1;7;17;19;17;71;22;6;61;34;51;32;25;5;45;58;25;76;8;15;80;5;89;85;72;59
scale_both_c26_m3p0,2,26,1506,1393,0,0.0,7.308332184280325,80.47055178914577,0.6156036324786325,0.6156036324786325,1;7;17;19;17;48;9;18;91;22;43;28;89;115;23;37;38;67;70;75;28;73;42;77;46;71
scale_both_c26_m3p0,3,26,1506,1385,0,0.0,11.481905927065975,94.5242520882415,0.6118376068376068,0.6118376068376068,1;7;17;19;17;81;32;42;75;124;21;59;60;23;25;4;116;85;68;45;61;70;5;37;4;80
scale_both_c26_m3p0,4,26,1506,1401,0,0.0,10.127231086212893,96.49308835585738,0.6177991452991454,0.6177991452991454,1;7;17;19;17;54;72;22;21;115;124;15;80;21;47;42;9;33;68;87;10;70;66;43;60;76
scale_both_c26_m3p0,5,26,1506,1388,0,0.0,6.962193523329821,82.43770287367929,0.6092147435897436,0.6092147435897436,1;7;17;19;17;38;2;63;23;20;24;13;36;45;52;35;83;67;117;5;25;80;46;71;55;50
scale_both_c26_m3p0,6,26,1506,1392,0,0.0,10.227705327765097,101.36883631907443,0.6159027777777778,0.6159027777777778,1;7;17;19;17;23;8;58;57;13;53;30;25;118;31;29;33;31;55;117;85;14;47;87;30;48
scale_both_c26_m3p0,7,26,1506,1420,0,0.0,7.055772848191734,79.72367188663841,0.6180074786324786,0.6180074786324786,1;7;17;19;17;3;24;47;33;15;70;66;67;26;23;6;32;21;58;85;21;48;89;51;65;29
scale_both_c26_m3p0,8,26,1506,1399,0,0.0,7.5842666611744525,89.25520028339464,0.6092147435897436,0.6092147435897436,1;7;17;19;17;2;26;85;29;26;88;118;15;71;77;18;35;58;73;39;41;69;30;20;25;3
scale_both_c26_m3p0,9,26,1506,1402,0,0.0,11.539279291194937,95.65787276184872,0.6127350427350428,0.6127350427350428,1;7;17;19;17;15;10;85;4;72;51;59;74;124;38;22;88;30;79;21;75;66;115;61;48;40
scale_both_c26_m4p0,0,26,2008,1626,140,6.97211155378486,41.98110616598714,209.89318224917807,0.7137286324786325,0.7137286324786325,1;7;17;19;17;80;85;34;2;9;60;82;6;87;22;69;13;58;44;47;86;115;84;29;21;10
scale_both_c26_m4p0,1,26,2008,1752,37,1.8426294820717133,23.559994247165655,123.68798187146282,0.7725694444444445,0.7725694444444445,1;7;17;19;17;32;90;11;75;34;62;118;45;61;47;25;16;54;9;64;40;57;69;15;26;56
scale_both_c26_m4p0,2,26,2008,1632,140,6.97211155378486,36.80567255028316,186.0270200895263,0.7210844017094017,0.7210844017094017,1;7;17;19;17;22;86;85;8;26;5;80;58;31;46;30;63;116;76;41;4;124;64;47;52;56
scale_both_c26_m4p0,3,26,2008,1621,160,7.968127490039841,34.766862734891276,175.31084973592715,0.7186485042735042,0.7186485042735042,1;7;17;19;17;54;9;37;48;24;118;75;50;31;88;24;11;46;30;79;43;74;25;85;53;13
scale_both_c26_m4p0,4,26,2008,1691,74,3.6852589641434266,29.13273497495859,151.83851925746472,0.7421688034188034,0.7421688034188034,1;7;17;19;17;61;42;36;35;80;38;30;58;52;15;63;5;66;51;29;20;2;6;23;78;60
scale_both_c26_m4p0,5,26,2008,1662,108,5.378486055776892,29.723821176606123,148.08475204783883,0.7260576923076923,0.7260576923076923,1;7;17;19;17;91;45;27;79;33;72;8;31;78;11;86;4;77;46;115;15;18;65;116;118;3
scale_both_c26_m4p0,6,26,2008,1591,180,8.964143426294822,35.58938718075429,170.6810443366201,0.7053311965811966,0.7053311965811966,1;7;17;19;17;72;2;42;4;5;66;10;21;59;83;73;47;64;54;91;50;77;71;22;39;62
scale_both_c26_m4p0,7,26,2008,1680,113,5.627490039840637,31.212617508532716,152.54748265108196,0.7365598290598291,0.7365598290598291,1;7;17;19;17;71;3;60;35;8;41;18;44;49;87;26;20;10;81;70;39;13;64;80;73;23
scale_both_c26_m4p0,8,26,2008,1668,120,5.9760956175298805,32.443962114814674,164.94311524278044,0.7312606837606838,0.7312606837606838,1;7;17;19;17;56;20;80;52;89;28;26;27;9;41;45;24;44;32;34;55;124;34;49;24;70
scale_both_c26_m4p0,9,26,2008,1717,90,4.482071713147411,29.75032157085593,140.2338689052635,0.7459989316239317,0.7459989316239317,1;7;17;19;17;50;42;26;38;116;36;45;8;34;40;82;54;77;27;28;73;75;16;14;11;2
scale_both_c30_m1p0,0,30,502,468,0,0.0,0.8961851494713057,57.83661685690666,0.17669444444444443,0.17669444444444443,1;7;17;19;17;3;116;34;34;51;12;81;23;31;2;31;89;91;23;20;30;42;52;4;5;82;117;32;28;63
scale_both_c30_m1p0,1,30,502,479,0,0.0,0.25371404347835025,45.90808054358855,0.17875462962962965,0.17875462962962965,1;7;17;19;17;72;46;2;20;61;21;62;49;44;74;56;48;23;3;78;68;18;87;53;34;31;76;117;40;86
scale_both_c30_m1p0,2,30,502,466,0,0.0,0.26180257510729615,45.0766007425216,0.17491666666666666,0.17491666666666666,1;7;17;19;17;45;74;117;84;81;14;80;70;73;90;68;56;4;63;26;57;54;72;62;8;16;21;33;21;20
scale_both_c30_m1p0,3,30,502,484,0,0.0,0.6472246194281667,44.144206566013075,0.18378703703703705,0.18378703703703705,1;7;17;19;17;58;90;25;55;34;117;21;80;82;23;116;29;74;72;26;77;27;30;37;52;42;5;61;57;54
scale_both_c30_m1p0,4,30,502,475,0,0.0,1.1639338291684296,56.30563487000336,0.1825,0.1825,1;7;17;19;17;68;27;18;87;48;3;63;77;31;26;14;36;71;15;117;45;42;32;79;89;24;12;15;27;5
scale_both_c30_m1p0,5,30,502,466,0,0.0,0.12875536480686695,34.505053757360685,0.17548611111111112,0.17548611111111112,1;7;17;19;17;71;77;49;15;21;12;35;32;67;14;65;9;3;36;87;28;68;55;10;24;37;57;62;44;86
scale_both_c30_m1p0,6,30,502,476,0,0.0,0.15126050420168066,31.422719953806066,0.17917592592592593,0.17917592592592593,1;7;17;19;17;45;34;89;69;10;13;90;18;115;61;60;73;14;27;3;38;50;2;11;39;44;49;54;56;80
scale_both_c30_m1p0,7,30,502,482,0,0.0,0.533195020746888,44.11236806191213,0.1802037037037037,0.1802037037037037,1;7;17;19;17;77;22;3;66;10;67;39;91;15;4;32;32;34;42;15;71;41;64;22;21;20;75;30;44;13
scale_both_c30_m1p0,8,30,502,474,0,0.0,0.08649789029535865,42.75138712516849,0.1809398148148148,0.1809398148148148,1;7;17;19;17;83;27;18;9;61;40;13;75;5;30;36;85;12;10;47;49;54;15;45;67;82;25;22;34;28
scale_both_c30_m1p0,9,30,502,467,0,0.0,0.2987945114562205,44.111844952516016,0.17617592592592593,0.17617592592592593,1;7;17;19;17;78;2;30;61;83;16;53;69;40;4;28;12;72;27;89;44;23;58;29;117;24;65;41;88;30
scale_both_c30_m1p5,0,30,757,703,0,0.0,0.9912998444915149,54.81026773225546,0.26452777777777775,0.26452777777777775,1;7;17;19;17;22;61;9;33;57;68;63;118;20;13;30;35;15;24;115;32;32;83;12;59;76;55;8;28;36
scale_both_c30_m1p5,1,30,757,721,0,0.0,1.4228687907445696,50.544607203838176,0.2704074074074074,0.2704074074074074,1;7;17;19;17;79;66;16;21;88;34;62;72;76;22;124;5;71;73;5;42;25;30;52;54;27;46;15;57;49
scale_both_c30_m1p5,2,30,757,712,0,0.0,0.42692192817987284,34.51106267009182,0.27137962962962964,0.27137962962962964,1;7;17;19;17;91;73;21;9;89;12;4;74;69;83;28;60;59;58;35;28;25;30;8;4;80;50;124;24;42
scale_both_c30_m1p5,3,30,757,716,0,0.0,0.521461644618896,36.13624315647168,0.2761574074074074,0.2761574074074074,1;7;17;19;17;59;30;87;11;82;71;32;36;49;10;47;35;60;61;13;37;33;46;26;31;23;83;64;73;58
scale_both_c30_m1p5,4,30,757,712,0,0.0,1.7729012254008516,59.60553258505848,0.27317592592592593,0.27317592592592593,1;7;17;19;17;48;70;49;3;21;2;117;51;15;27;53;78;32;67;50;28;60;75;14;55;25;21;62;54;72
scale_both_c30_m1p5,5,30,757,701,0,0.0,0.8484485740779857,51.43918046621913,0.26818981481481485,0.26818981481481485,1;7;17;19;17;87;30;4;47;23;12;10;67;22;71;34;45;29;64;124;54;34;5;83;66;15;2;27;91;25
scale_both_c30_m1p5,6,30,757,710,0,0.0,0.28389971090452776,36.134960586193685,0.2719212962962963,0.2719212962962963,1;7;17;19;17;50;31;45;30;78;26;57;53;118;77;25;9;10;28;88;76;82;35;72;36;42;26;37;27;23
scale_both_c30_m1p5,7,30,757,722,0,0.0,0.5797372222624413,36.22471087854658,0.2713425925925926,0.2713425925925926,1;7;17;19;17;65;30;52;74;62;29;46;51;24;124;5;85;57;36;28;56;8;53;6;64;11;10;37;34;5
scale_both_c30_m1p5,8,30,757,714,0,0.0,1.0907566453001487,48.963173131175,0.2697685185185185,0.2697685185185185,1;7;17;19;17;54;72;46;59;68;74;53;82;90;10;73;31;30;34;76;25;124;58;45;36;38;75;48;69;3
scale_both_c30_m1p5,9,30,757,708,0,0.0,0.4909631374877914,35.82950319217201,0.2700277777777778,0.2700277777777778,1;7;17;19;17;32;42;87;55;70;45;50;24;30;11;8;9;47;22;80;30;63;58;85;51;82;90;4;27;28
scale_both_c30_m2p2,0,30,1106,1039,0,0.0,3.572676255346519,70.91311402222102,0.3898611111111111,0.3898611111111111,1;7;17;19;17;40;57;90;23;81;116;56;44;70;10;25;21;22;66;15;87;21;22;8;71;23;76;85;54;28
scale_both_c30_m2p2,1,30,1106,1042,0,0.0,3.993414291632072,69.25933522508448,0.3929305555555555,0.3929305555555555,1;7;17;19;17;16;25;52;11;88;74;51;34;76;22;69;3;79;5;84;44;62;28;21;24;12;27;23;91;32
scale_both_c30_m2p2,2,30,1106,1026,0,0.0,2.6213503260524997,62.182135075150214,0.3939861111111111,0.3939861111111111,1;7;17;19;17;34;71;34;44;116;77;58;68;66;54;28;42;55;27;88;33;29;78;63;72;59;22;46;74;12
scale_both_c30_m2p2,3,30,1106,1027,0,0.0,4.277061054073779,69.06480817196615,0.39434722222222224,0.39434722222222224,1;7;17;19;17;85;89;43;60;41;15;86;25;4;13;11;61;26;32;46;29;3;27;66;59;124;34;118;47;87
scale_both_c30_m2p2,4,30,1106,1039,0,0.0,4.943940863576551,77.72518309622855,0.3983425925925926,0.3983425925925926,1;7;17;19;17;26;72;47;10;46;30;84;64;52;75;49;23;33;34;83;31;81;12;38;58;62;41;88;15;69
scale_both_c30_m2p2,5,30,1106,1016,0,0.0,2.5528014525548577,54.72972141311548,0.38515740740740745,0.38515740740740745,1;7;17;19;17;28;36;18;83;73;15;13;88;89;74;53;60;117;39;44;75;63;59;8;31;70;22;29;31;86
scale_both_c30_m2p2,6,30,1106,1037,0,0.0,3.843956442960896,85.35972710841182,0.39679629629629626,0.39679629629629626,1;7;17;19;17;124;13;30;8;42;56;44;22;31;28;82;43;15;74;88;68;87;39;81;32;24;33;116;70;34
scale_both_c30_m2p2,7,30,1106,1047,0,0.0,3.43452099819236,65.9544631470714,0.3966527777777778,0.3966527777777778,1;7;17;19;17;8;10;73;5;56;28;35;25;118;29;16;3;83;75;89;30;23;57;24;71;82;87;69;4;91
scale_both_c30_m2p2,8,30,1106,1033,0,0.0,3.947893321113435,75.07599566882557,0.3904444444444444,0.3904444444444444,1;7;17;19;17;22;23;34;73;15;42;6;82;52;11;70;27;116;64;30;51;9;86;27;36;35;33;32;87;29
scale_both_c30_m2p2,9,30,1106,1038,0,0.0,4.222055039845448,85.17942847272971,0.3952824074074074,0.3952824074074074,1;7;17;19;17;62;50;64;90;33;12;26;28;81;48;59;56;85;68;31;32;83;69;24;55;124;91;86;82;14
scale_both_c30_m3p0,0,30,1506,1410,0,0.0,5.6665509654646655,80.93777622438645,0.5311944444444444,0.5311944444444444,1;7;17;19;17;62;24;49;36;25;28;48;68;34;18;3;54;28;64;70;26;77;84;33;91;56;69;44;67;31
scale_both_c30_m3p0,1,30,1506,1409,0,0.0,5.1982726921771745,64.47342995375146,0.5374953703703704,0.5374953703703704,1;7;17;19;17;71;22;6;61;34;51;32;25;117;5;45;58;33;25;76;8;15;80;5;89;85;72;59;28;30
scale_both_c30_m3p0,2,30,1506,1395,0,0.0,4.923443193476947,58.73014531075761,0.534337962962963,0.534337962962963,1;7;17;19;17;48;9;18;124;91;22;43;28;89;23;37;38;67;70;75;73;28;42;77;46;71;80;76;64;60
scale_both_c30_m3p0,3,30,1506,1393,0,0.0,6.658545288352505,68.34602748538506,0.5333564814814815,0.5333564814814815,1;7;17;19;17;81;32;42;75;21;59;60;23;25;118;4;85;34;68;45;28;61;70;5;37;116;4;80;48;25
scale_both_c30_m3p0,4,30,1506,1401,0,0.0,7.200696100675307,79.51643532148023,0.5351527777777778,0.5351527777777778,1;7;17;19;17;54;72;22;21;115;15;80;21;47;42;9;68;87;10;70;30;66;118;43;60;76;61;30;20;5
scale_both_c30_m3p0,5,30,1506,1396,0,0.0,5.422749764162177,70.00245450452381,0.5308935185185185,0.5308935185185185,1;7;17;19;17;38;2;63;23;20;24;13;36;45;52;35;83;67;118;5;26;80;46;71;55;50;31;39;86;32
scale_both_c30_m3p0,6,30,1506,1404,0,0.0,5.204707829685883,74.78492343243677,0.5382731481481482,0.5382731481481482,1;7;17;19;17;23;8;58;57;116;13;53;30;25;32;31;55;85;14;47;87;30;48;10;39;70;50;115;22;86
scale_both_c30_m3p0,7,30,1506,1422,0,0.0,5.2489052148908115,73.26836094006909,0.5366342592592592,0.5366342592592592,1;7;17;19;17;3;24;47;33;15;70;66;67;26;23;6;32;21;58;85;21;48;115;89;51;23;65;72;75;31
scale_both_c30_m3p0,8,30,1506,1398,0,0.0,7.273544990648994,77.4860228544012,0.5276435185185185,0.5276435185185185,1;7;17;19;17;2;26;85;29;26;88;15;71;77;18;35;58;73;39;41;69;20;23;3;52;65;25;83;4;55
scale_both_c30_m3p0,9,30,1506,1417,0,0.0,6.092342780219971,70.76491848275583,0.5361342592592593,0.5361342592592593,1;7;17;19;17;15;10;85;4;72;51;59;74;38;22;88;30;79;21;75;66;61;48;40;34;36;90;71;55;6
scale_both_c30_m4p0,0,30,2008,1767,1,0.049800796812749,28.156693001662283,143.07023099932672,0.6731620370370369,0.6731620370370369,1;7;17;19;17;80;85;34;2;9;60;82;6;87;31;30;22;69;13;58;44;47;86;118;84;29;10;48;28;45
scale_both_c30_m4p0,1,30,2008,1846,0,0.0,9.347084488925955,75.9485142672825,0.7054675925925926,0.7054675925925926,1;7;17;19;17;32;90;11;75;34;62;45;61;47;25;16;54;9;30;64;40;57;26;31;69;15;26;56;74;59
scale_both_c30_m4p0,2,30,2008,1833,0,0.0,18.897749538911636,114.29409073217978,0.7024861111111111,0.7024861111111111,1;7;17;19;17;22;86;85;8;26;5;80;58;117;31;46;30;63;76;41;4;64;47;52;56;124;3;115;72;31
scale_both_c30_m4p0,3,30,2008,1812,5,0.24900398406374502,21.69030885967174,111.10746338118774,0.6937175925925926,0.6937175925925926,1;7;17;19;17;54;9;37;48;24;75;50;31;88;24;11;46;79;43;74;85;53;115;124;117;13;4;27;32;67
scale_both_c30_m4p0,4,30,2008,1830,0,0.0,14.15189115292855,88.64546654749091,0.6959861111111111,0.6959861111111111,1;7;17;19;17;61;42;36;35;80;38;30;58;52;15;63;31;5;66;51;33;20;2;6;34;78;60;18;73;8
scale_both_c30_m4p0,5,30,2008,1795,0,0.0,18.153781088398816,100.60124911501242,0.6805648148148148,0.6805648148148148,1;7;17;19;17;91;45;27;79;33;72;8;31;78;11;86;4;77;46;15;18;65;3;73;35;82;64;5;15;53
scale_both_c30_m4p0,6,30,2008,1795,7,0.348605577689243,21.959409876958418,107.56829944572387,0.6895879629629629,0.6895879629629629,1;7;17;19;17;72;2;42;4;5;66;10;21;59;117;83;73;47;64;54;91;50;28;77;71;39;62;79;15;4
scale_both_c30_m4p0,7,30,2008,1793,8,0.398406374501992,16.531252748674156,103.69313517515552,0.6798842592592592,0.6798842592592592,1;7;17;19;17;71;3;60;35;8;41;18;44;49;87;26;20;10;81;70;39;13;64;80;73;23;61;28;25;21
scale_both_c30_m4p0,8,30,2008,1827,0,0.0,16.39098136720563,116.64628965637534,0.6932314814814815,0.6932314814814815,1;7;17;19;17;56;20;80;52;89;28;26;27;9;41;45;24;44;32;55;31;34;49;24;70;15;46;13;60;43
scale_both_c30_m4p0,9,30,2008,1858,0,0.0,17.912836137927005,98.49542613289739,0.700787037037037,0.700787037037037,1;7;17;19;17;50;42;26;38;36;45;8;124;115;40;82;54;77;27;73;75;117;16;14;11;2;118;29;29;22
